shift_id,restaurant_id,employee_id,employee_name,role,shift_start,shift_end,actual_start,actual_end,hours_worked,hourly_rate,shift_earnings,orders_handled,tips_received,performance_rating,notes
SHIFT10501,golden-spoon-001,EMP031,Employee 48,BARISTA,2025-10-16T18:00:00,2025-10-17T02:00:00,2025-10-16T17:54:00,2025-10-17T02:03:00,8.15,200,1630,0,0,4.4,
SHIFT10502,burger-blvd-001,EMP013,Employee 38,SERVER,2025-11-15T14:00:00,2025-11-15T22:00:00,2025-11-15T13:49:00,2025-11-15T21:56:00,8.12,150,1217.5,12,66.66,4.1,Training new staff
SHIFT10503,burger-blvd-001,EMP015,Employee 28,CHEF,2025-10-17T06:00:00,2025-10-17T14:00:00,2025-10-17T05:48:00,2025-10-17T13:58:00,8.17,250,2041.67,69,0,4.2,On time
SHIFT10504,bean-brew-001,EMP044,Employee 70,BARISTA,2025-09-26T14:00:00,2025-09-26T22:00:00,2025-09-26T14:07:00,2025-09-26T22:20:00,8.22,200,1643.33,0,0,4.8,Handled rush hour well
SHIFT10505,golden-spoon-001,EMP064,Employee 73,DELIVERY_MANAGER,2025-10-31T18:00:00,2025-11-01T02:00:00,2025-10-31T17:59:00,2025-11-01T02:03:00,8.07,180,1452,0,0,3.8,Training new staff
SHIFT10506,burger-blvd-001,EMP005,Employee 56,CHEF,2025-10-28T06:00:00,2025-10-28T14:00:00,2025-10-28T06:00:00,2025-10-28T14:16:00,8.27,250,2066.67,19,0,4.7,Training new staff
SHIFT10507,crust-crumble-001,EMP079,Employee 1,DELIVERY_MANAGER,2025-11-19T14:00:00,2025-11-19T22:00:00,2025-11-19T14:05:00,2025-11-19T22:04:00,7.98,180,1437,0,0,4.9,On time
SHIFT10508,noodle-nation-001,EMP075,Employee 56,SERVER,2025-10-06T14:00:00,2025-10-06T22:00:00,2025-10-06T14:06:00,2025-10-06T21:57:00,7.85,150,1177.5,66,384.59,4,Handled rush hour well
SHIFT10509,golden-spoon-001,EMP023,Employee 73,SERVER,2025-10-06T14:00:00,2025-10-06T22:00:00,2025-10-06T14:04:00,2025-10-06T22:08:00,8.07,150,1210,24,64.96,4.9,
SHIFT10510,sweet-delights-001,EMP006,Employee 85,DELIVERY_MANAGER,2025-12-03T06:00:00,2025-12-03T14:00:00,2025-12-03T05:51:00,2025-12-03T13:54:00,8.05,180,1449,0,0,4,On time
SHIFT10511,crust-crumble-001,EMP091,Employee 1,CHEF,2025-10-19T18:00:00,2025-10-20T02:00:00,2025-10-19T18:09:00,2025-10-20T02:03:00,7.9,250,1975,42,0,4.7,On time
SHIFT10512,golden-spoon-001,EMP055,Employee 20,DELIVERY_MANAGER,2025-10-08T06:00:00,2025-10-08T14:00:00,2025-10-08T05:45:00,2025-10-08T13:52:00,8.12,180,1461,0,0,4.2,
SHIFT10513,sweet-delights-001,EMP066,Employee 19,CASHIER,2025-11-02T06:00:00,2025-11-02T14:00:00,2025-11-02T05:48:00,2025-11-02T14:08:00,8.33,160,1333.33,0,0,3.7,On time
SHIFT10514,golden-spoon-001,EMP054,Employee 29,KITCHEN_HELPER,2025-11-27T14:00:00,2025-11-27T22:00:00,2025-11-27T13:57:00,2025-11-27T21:53:00,7.93,130,1031.33,0,0,4.6,On time
SHIFT10515,sweet-delights-001,EMP043,Employee 89,SERVER,2025-09-25T14:00:00,2025-09-25T22:00:00,2025-09-25T13:46:00,2025-09-25T22:18:00,8.53,150,1280,15,215.69,3.8,Handled rush hour well
SHIFT10516,bean-brew-001,EMP051,Employee 12,CASHIER,2025-11-20T14:00:00,2025-11-20T22:00:00,2025-11-20T13:55:00,2025-11-20T21:58:00,8.05,160,1288,0,0,4,Training new staff
SHIFT10517,noodle-nation-001,EMP089,Employee 20,CASHIER,2025-10-05T14:00:00,2025-10-05T22:00:00,2025-10-05T14:10:00,2025-10-05T21:55:00,7.75,160,1240,0,0,4.6,
SHIFT10518,crust-crumble-001,EMP091,Employee 97,CASHIER,2025-10-09T18:00:00,2025-10-10T02:00:00,2025-10-09T17:47:00,2025-10-10T02:06:00,8.32,160,1330.67,0,0,4.7,Training new staff
SHIFT10519,golden-spoon-001,EMP093,Employee 67,KITCHEN_HELPER,2025-10-05T06:00:00,2025-10-05T14:00:00,2025-10-05T06:08:00,2025-10-05T13:56:00,7.8,130,1014,0,0,4.2,On time
SHIFT10520,bean-brew-001,EMP076,Employee 23,SERVER,2025-09-12T14:00:00,2025-09-12T22:00:00,2025-09-12T13:45:00,2025-09-12T22:20:00,8.58,150,1287.5,23,119.34,4,On time
SHIFT10521,golden-spoon-001,EMP024,Employee 12,CASHIER,2025-11-02T14:00:00,2025-11-02T22:00:00,2025-11-02T13:47:00,2025-11-02T21:58:00,8.18,160,1309.33,0,0,4.6,Training new staff
SHIFT10522,crust-crumble-001,EMP064,Employee 97,CASHIER,2025-11-13T14:00:00,2025-11-13T22:00:00,2025-11-13T14:04:00,2025-11-13T22:20:00,8.27,160,1322.67,0,0,3.6,Training new staff
SHIFT10523,bean-brew-001,EMP006,Employee 42,CHEF,2025-10-12T18:00:00,2025-10-13T02:00:00,2025-10-12T17:45:00,2025-10-13T02:05:00,8.33,250,2083.33,59,0,4.6,Training new staff
SHIFT10524,bean-brew-001,EMP034,Employee 83,BARISTA,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T17:56:00,2025-09-24T02:18:00,8.37,200,1673.33,0,0,5,
SHIFT10525,golden-spoon-001,EMP036,Employee 27,BARISTA,2025-09-16T06:00:00,2025-09-16T14:00:00,2025-09-16T05:47:00,2025-09-16T14:00:00,8.22,200,1643.33,0,0,4.9,Training new staff
SHIFT10526,noodle-nation-001,EMP071,Employee 43,DELIVERY_MANAGER,2025-11-07T14:00:00,2025-11-07T22:00:00,2025-11-07T13:48:00,2025-11-07T21:58:00,8.17,180,1470,0,0,4.6,Training new staff
SHIFT10527,sweet-delights-001,EMP091,Employee 58,CHEF,2025-09-26T14:00:00,2025-09-26T22:00:00,2025-09-26T13:53:00,2025-09-26T21:57:00,8.07,250,2016.67,49,0,4.2,
SHIFT10528,bean-brew-001,EMP019,Employee 27,KITCHEN_HELPER,2025-09-17T06:00:00,2025-09-17T14:00:00,2025-09-17T05:57:00,2025-09-17T14:01:00,8.07,130,1048.67,0,0,3.6,
SHIFT10529,burger-blvd-001,EMP060,Employee 94,BARISTA,2025-09-25T14:00:00,2025-09-25T22:00:00,2025-09-25T13:56:00,2025-09-25T22:04:00,8.13,200,1626.67,0,0,4.8,
SHIFT10530,burger-blvd-001,EMP002,Employee 8,CHEF,2025-10-21T18:00:00,2025-10-22T02:00:00,2025-10-21T17:59:00,2025-10-22T02:05:00,8.1,250,2025,68,0,3.7,Training new staff
SHIFT10531,sweet-delights-001,EMP058,Employee 77,DELIVERY_MANAGER,2025-11-26T14:00:00,2025-11-26T22:00:00,2025-11-26T13:58:00,2025-11-26T21:59:00,8.02,180,1443,0,0,3.6,Training new staff
SHIFT10532,noodle-nation-001,EMP011,Employee 69,CASHIER,2025-09-11T14:00:00,2025-09-11T22:00:00,2025-09-11T13:55:00,2025-09-11T22:01:00,8.1,160,1296,0,0,4.5,
SHIFT10533,noodle-nation-001,EMP087,Employee 73,BARISTA,2025-12-08T14:00:00,2025-12-08T22:00:00,2025-12-08T13:58:00,2025-12-08T22:16:00,8.3,200,1660,0,0,3.6,Handled rush hour well
SHIFT10534,crust-crumble-001,EMP075,Employee 14,KITCHEN_HELPER,2025-09-10T18:00:00,2025-09-11T02:00:00,2025-09-10T17:49:00,2025-09-11T02:03:00,8.23,130,1070.33,0,0,4.5,Handled rush hour well
SHIFT10535,crust-crumble-001,EMP064,Employee 18,CASHIER,2025-12-08T14:00:00,2025-12-08T22:00:00,2025-12-08T13:59:00,2025-12-08T21:55:00,7.93,160,1269.33,0,0,4.5,Handled rush hour well
SHIFT10536,sweet-delights-001,EMP041,Employee 19,CASHIER,2025-10-29T14:00:00,2025-10-29T22:00:00,2025-10-29T14:05:00,2025-10-29T21:57:00,7.87,160,1258.67,0,0,3.8,On time
SHIFT10537,sweet-delights-001,EMP019,Employee 98,KITCHEN_HELPER,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T14:03:00,2025-11-18T22:20:00,8.28,130,1076.83,0,0,4.5,Training new staff
SHIFT10538,bean-brew-001,EMP021,Employee 8,CHEF,2025-09-25T18:00:00,2025-09-26T02:00:00,2025-09-25T18:00:00,2025-09-26T01:53:00,7.88,250,1970.83,71,0,4,
SHIFT10539,bean-brew-001,EMP029,Employee 13,BARISTA,2025-10-31T14:00:00,2025-10-31T22:00:00,2025-10-31T13:59:00,2025-10-31T21:58:00,7.98,200,1596.67,0,0,4.4,On time
SHIFT10540,sweet-delights-001,EMP083,Employee 65,KITCHEN_HELPER,2025-09-14T14:00:00,2025-09-14T22:00:00,2025-09-14T13:54:00,2025-09-14T21:58:00,8.07,130,1048.67,0,0,4,
SHIFT10541,noodle-nation-001,EMP060,Employee 55,SERVER,2025-10-13T06:00:00,2025-10-13T14:00:00,2025-10-13T05:56:00,2025-10-13T13:56:00,8,150,1200,44,408.01,4.4,Handled rush hour well
SHIFT10542,noodle-nation-001,EMP016,Employee 36,SERVER,2025-12-08T18:00:00,2025-12-09T02:00:00,2025-12-08T18:00:00,2025-12-09T01:54:00,7.9,150,1185,49,361.34,4.3,On time
SHIFT10543,noodle-nation-001,EMP046,Employee 28,SERVER,2025-11-30T18:00:00,2025-12-01T02:00:00,2025-11-30T17:55:00,2025-12-01T02:14:00,8.32,150,1247.5,10,270.72,3.5,On time
SHIFT10544,sweet-delights-001,EMP096,Employee 84,CHEF,2025-10-21T18:00:00,2025-10-22T02:00:00,2025-10-21T18:00:00,2025-10-22T02:01:00,8.02,250,2004.17,29,0,4.5,On time
SHIFT10545,burger-blvd-001,EMP026,Employee 24,SERVER,2025-11-12T06:00:00,2025-11-12T14:00:00,2025-11-12T05:56:00,2025-11-12T14:17:00,8.35,150,1252.5,54,123.38,4.7,On time
SHIFT10546,golden-spoon-001,EMP098,Employee 16,CASHIER,2025-11-22T18:00:00,2025-11-23T02:00:00,2025-11-22T17:47:00,2025-11-23T02:04:00,8.28,160,1325.33,0,0,4.7,Handled rush hour well
SHIFT10547,sweet-delights-001,EMP022,Employee 28,KITCHEN_HELPER,2025-10-25T06:00:00,2025-10-25T14:00:00,2025-10-25T06:02:00,2025-10-25T14:03:00,8.02,130,1042.17,0,0,3.6,On time
SHIFT10548,sweet-delights-001,EMP006,Employee 89,KITCHEN_HELPER,2025-12-08T06:00:00,2025-12-08T14:00:00,2025-12-08T05:52:00,2025-12-08T13:50:00,7.97,130,1035.67,0,0,4.1,On time
SHIFT10549,noodle-nation-001,EMP043,Employee 46,DELIVERY_MANAGER,2025-12-07T18:00:00,2025-12-08T02:00:00,2025-12-07T18:04:00,2025-12-08T01:51:00,7.78,180,1401,0,0,4.5,
SHIFT10550,bean-brew-001,EMP087,Employee 69,BARISTA,2025-09-24T06:00:00,2025-09-24T14:00:00,2025-09-24T05:48:00,2025-09-24T13:59:00,8.18,200,1636.67,0,0,4.3,
SHIFT10551,crust-crumble-001,EMP031,Employee 29,CASHIER,2025-11-13T14:00:00,2025-11-13T22:00:00,2025-11-13T14:02:00,2025-11-13T22:18:00,8.27,160,1322.67,0,0,4.7,
SHIFT10552,bean-brew-001,EMP099,Employee 5,BARISTA,2025-11-23T18:00:00,2025-11-24T02:00:00,2025-11-23T18:00:00,2025-11-24T02:15:00,8.25,200,1650,0,0,4.3,Training new staff
SHIFT10553,burger-blvd-001,EMP028,Employee 25,KITCHEN_HELPER,2025-11-02T18:00:00,2025-11-03T02:00:00,2025-11-02T18:06:00,2025-11-03T02:00:00,7.9,130,1027,0,0,4.1,Handled rush hour well
SHIFT10554,sweet-delights-001,EMP068,Employee 61,KITCHEN_HELPER,2025-12-08T18:00:00,2025-12-09T02:00:00,2025-12-08T18:06:00,2025-12-09T02:15:00,8.15,130,1059.5,0,0,4.3,Handled rush hour well
SHIFT10555,bean-brew-001,EMP002,Employee 75,SERVER,2025-12-07T14:00:00,2025-12-07T22:00:00,2025-12-07T13:54:00,2025-12-07T21:56:00,8.03,150,1205,39,296.67,4,On time
SHIFT10556,sweet-delights-001,EMP019,Employee 29,DELIVERY_MANAGER,2025-10-06T06:00:00,2025-10-06T14:00:00,2025-10-06T06:10:00,2025-10-06T14:12:00,8.03,180,1446,0,0,4.8,
SHIFT10557,burger-blvd-001,EMP066,Employee 69,SERVER,2025-12-01T06:00:00,2025-12-01T14:00:00,2025-12-01T05:47:00,2025-12-01T14:08:00,8.35,150,1252.5,78,204.28,4.9,Handled rush hour well
SHIFT10558,bean-brew-001,EMP092,Employee 59,CHEF,2025-11-04T18:00:00,2025-11-05T02:00:00,2025-11-04T17:49:00,2025-11-05T02:12:00,8.38,250,2095.83,26,0,4.3,On time
SHIFT10559,golden-spoon-001,EMP097,Employee 79,CHEF,2025-10-20T06:00:00,2025-10-20T14:00:00,2025-10-20T06:10:00,2025-10-20T14:14:00,8.07,250,2016.67,22,0,4.7,Handled rush hour well
SHIFT10560,sweet-delights-001,EMP099,Employee 23,SERVER,2025-10-25T14:00:00,2025-10-25T22:00:00,2025-10-25T14:04:00,2025-10-25T22:00:00,7.93,150,1190,80,325.21,4.1,
SHIFT10561,sweet-delights-001,EMP090,Employee 16,SERVER,2025-11-09T14:00:00,2025-11-09T22:00:00,2025-11-09T13:57:00,2025-11-09T22:08:00,8.18,150,1227.5,63,57.02,3.5,Training new staff
SHIFT10562,sweet-delights-001,EMP036,Employee 15,CASHIER,2025-12-03T06:00:00,2025-12-03T14:00:00,2025-12-03T05:46:00,2025-12-03T14:08:00,8.37,160,1338.67,0,0,4.9,Handled rush hour well
SHIFT10563,noodle-nation-001,EMP072,Employee 51,CHEF,2025-11-08T18:00:00,2025-11-09T02:00:00,2025-11-08T17:58:00,2025-11-09T02:17:00,8.32,250,2079.17,20,0,3.9,On time
SHIFT10564,burger-blvd-001,EMP017,Employee 96,DELIVERY_MANAGER,2025-09-13T06:00:00,2025-09-13T14:00:00,2025-09-13T05:55:00,2025-09-13T14:15:00,8.33,180,1500,0,0,4.6,Training new staff
SHIFT10565,crust-crumble-001,EMP078,Employee 80,KITCHEN_HELPER,2025-10-08T06:00:00,2025-10-08T14:00:00,2025-10-08T06:06:00,2025-10-08T14:08:00,8.03,130,1044.33,0,0,3.8,
SHIFT10566,golden-spoon-001,EMP059,Employee 7,CASHIER,2025-09-18T06:00:00,2025-09-18T14:00:00,2025-09-18T06:04:00,2025-09-18T14:12:00,8.13,160,1301.33,0,0,3.9,On time
SHIFT10567,crust-crumble-001,EMP089,Employee 86,SERVER,2025-11-28T14:00:00,2025-11-28T22:00:00,2025-11-28T13:50:00,2025-11-28T21:58:00,8.13,150,1220,58,397.93,4.7,
SHIFT10568,burger-blvd-001,EMP035,Employee 14,BARISTA,2025-11-04T06:00:00,2025-11-04T14:00:00,2025-11-04T06:07:00,2025-11-04T14:19:00,8.2,200,1640,0,0,4.9,
SHIFT10569,noodle-nation-001,EMP077,Employee 85,BARISTA,2025-09-15T18:00:00,2025-09-16T02:00:00,2025-09-15T17:46:00,2025-09-16T01:50:00,8.07,200,1613.33,0,0,4.5,Training new staff
SHIFT10570,golden-spoon-001,EMP003,Employee 88,CASHIER,2025-10-03T14:00:00,2025-10-03T22:00:00,2025-10-03T13:55:00,2025-10-03T22:13:00,8.3,160,1328,0,0,4.6,
SHIFT10571,crust-crumble-001,EMP029,Employee 65,KITCHEN_HELPER,2025-09-24T06:00:00,2025-09-24T14:00:00,2025-09-24T05:57:00,2025-09-24T13:55:00,7.97,130,1035.67,0,0,4.7,
SHIFT10572,crust-crumble-001,EMP086,Employee 85,CHEF,2025-10-21T06:00:00,2025-10-21T14:00:00,2025-10-21T06:07:00,2025-10-21T14:12:00,8.08,250,2020.83,15,0,4.7,On time
SHIFT10573,sweet-delights-001,EMP070,Employee 35,KITCHEN_HELPER,2025-09-17T06:00:00,2025-09-17T14:00:00,2025-09-17T05:46:00,2025-09-17T14:16:00,8.5,130,1105,0,0,4.2,On time
SHIFT10574,golden-spoon-001,EMP029,Employee 16,SERVER,2025-09-22T14:00:00,2025-09-22T22:00:00,2025-09-22T13:58:00,2025-09-22T22:20:00,8.37,150,1255,62,379.92,3.9,Handled rush hour well
SHIFT10575,noodle-nation-001,EMP072,Employee 45,DELIVERY_MANAGER,2025-11-15T06:00:00,2025-11-15T14:00:00,2025-11-15T06:07:00,2025-11-15T13:55:00,7.8,180,1404,0,0,4.7,
SHIFT10576,golden-spoon-001,EMP043,Employee 37,DELIVERY_MANAGER,2025-10-15T06:00:00,2025-10-15T14:00:00,2025-10-15T06:03:00,2025-10-15T14:14:00,8.18,180,1473,0,0,4,On time
SHIFT10577,crust-crumble-001,EMP063,Employee 21,KITCHEN_HELPER,2025-12-04T14:00:00,2025-12-04T22:00:00,2025-12-04T14:09:00,2025-12-04T21:50:00,7.68,130,998.83,0,0,4.5,On time
SHIFT10578,crust-crumble-001,EMP039,Employee 90,DELIVERY_MANAGER,2025-11-08T14:00:00,2025-11-08T22:00:00,2025-11-08T13:59:00,2025-11-08T21:57:00,7.97,180,1434,0,0,3.5,Handled rush hour well
SHIFT10579,sweet-delights-001,EMP082,Employee 72,SERVER,2025-11-22T06:00:00,2025-11-22T14:00:00,2025-11-22T05:48:00,2025-11-22T14:18:00,8.5,150,1275,32,498.4,4.5,
SHIFT10580,golden-spoon-001,EMP076,Employee 56,BARISTA,2025-10-09T06:00:00,2025-10-09T14:00:00,2025-10-09T05:57:00,2025-10-09T13:50:00,7.88,200,1576.67,0,0,3.7,
SHIFT10581,golden-spoon-001,EMP091,Employee 4,CASHIER,2025-09-12T06:00:00,2025-09-12T14:00:00,2025-09-12T06:07:00,2025-09-12T14:16:00,8.15,160,1304,0,0,3.6,
SHIFT10582,golden-spoon-001,EMP029,Employee 60,SERVER,2025-10-17T06:00:00,2025-10-17T14:00:00,2025-10-17T05:53:00,2025-10-17T13:50:00,7.95,150,1192.5,27,384.66,4.1,Training new staff
SHIFT10583,sweet-delights-001,EMP084,Employee 45,BARISTA,2025-11-06T06:00:00,2025-11-06T14:00:00,2025-11-06T05:52:00,2025-11-06T13:54:00,8.03,200,1606.67,0,0,4.6,On time
SHIFT10584,noodle-nation-001,EMP073,Employee 1,CASHIER,2025-09-12T06:00:00,2025-09-12T14:00:00,2025-09-12T05:59:00,2025-09-12T13:55:00,7.93,160,1269.33,0,0,4.3,Training new staff
SHIFT10585,bean-brew-001,EMP038,Employee 49,BARISTA,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T14:03:00,2025-11-18T22:05:00,8.03,200,1606.67,0,0,4.6,On time
SHIFT10586,noodle-nation-001,EMP032,Employee 69,BARISTA,2025-10-06T06:00:00,2025-10-06T14:00:00,2025-10-06T06:00:00,2025-10-06T13:56:00,7.93,200,1586.67,0,0,4.2,On time
SHIFT10587,burger-blvd-001,EMP034,Employee 67,KITCHEN_HELPER,2025-09-18T14:00:00,2025-09-18T22:00:00,2025-09-18T14:04:00,2025-09-18T22:02:00,7.97,130,1035.67,0,0,5,Training new staff
SHIFT10588,bean-brew-001,EMP060,Employee 35,CASHIER,2025-10-25T18:00:00,2025-10-26T02:00:00,2025-10-25T17:55:00,2025-10-26T01:58:00,8.05,160,1288,0,0,4.1,Handled rush hour well
SHIFT10589,golden-spoon-001,EMP062,Employee 53,CASHIER,2025-11-06T18:00:00,2025-11-07T02:00:00,2025-11-06T17:52:00,2025-11-07T02:08:00,8.27,160,1322.67,0,0,4.9,
SHIFT10590,noodle-nation-001,EMP075,Employee 59,KITCHEN_HELPER,2025-09-16T18:00:00,2025-09-17T02:00:00,2025-09-16T18:09:00,2025-09-17T01:59:00,7.83,130,1018.33,0,0,4.3,On time
SHIFT10591,burger-blvd-001,EMP070,Employee 32,KITCHEN_HELPER,2025-12-06T06:00:00,2025-12-06T14:00:00,2025-12-06T06:03:00,2025-12-06T13:59:00,7.93,130,1031.33,0,0,3.6,
SHIFT10592,bean-brew-001,EMP025,Employee 83,CHEF,2025-09-19T06:00:00,2025-09-19T14:00:00,2025-09-19T06:07:00,2025-09-19T14:07:00,8,250,2000,67,0,4.5,Training new staff
SHIFT10593,crust-crumble-001,EMP091,Employee 86,DELIVERY_MANAGER,2025-10-03T18:00:00,2025-10-04T02:00:00,2025-10-03T18:08:00,2025-10-04T02:14:00,8.1,180,1458,0,0,3.7,On time
SHIFT10594,sweet-delights-001,EMP072,Employee 72,BARISTA,2025-09-12T06:00:00,2025-09-12T14:00:00,2025-09-12T05:50:00,2025-09-12T13:50:00,8,200,1600,0,0,4.4,Training new staff
SHIFT10595,golden-spoon-001,EMP017,Employee 65,SERVER,2025-11-18T06:00:00,2025-11-18T14:00:00,2025-11-18T05:49:00,2025-11-18T13:54:00,8.08,150,1212.5,69,221.45,4.9,Handled rush hour well
SHIFT10596,crust-crumble-001,EMP076,Employee 29,BARISTA,2025-11-07T06:00:00,2025-11-07T14:00:00,2025-11-07T05:50:00,2025-11-07T13:55:00,8.08,200,1616.67,0,0,4.5,On time
SHIFT10597,crust-crumble-001,EMP055,Employee 25,SERVER,2025-11-15T18:00:00,2025-11-16T02:00:00,2025-11-15T18:05:00,2025-11-16T02:02:00,7.95,150,1192.5,30,431.92,3.8,On time
SHIFT10598,crust-crumble-001,EMP064,Employee 54,BARISTA,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T14:00:00,2025-11-18T22:20:00,8.33,200,1666.67,0,0,4.8,Training new staff
SHIFT10599,sweet-delights-001,EMP019,Employee 54,KITCHEN_HELPER,2025-09-18T14:00:00,2025-09-18T22:00:00,2025-09-18T14:04:00,2025-09-18T22:20:00,8.27,130,1074.67,0,0,4.8,
SHIFT10600,sweet-delights-001,EMP052,Employee 81,SERVER,2025-11-19T06:00:00,2025-11-19T14:00:00,2025-11-19T05:48:00,2025-11-19T14:12:00,8.4,150,1260,49,88.75,3.7,
SHIFT10601,burger-blvd-001,EMP065,Employee 88,KITCHEN_HELPER,2025-10-31T14:00:00,2025-10-31T22:00:00,2025-10-31T14:06:00,2025-10-31T22:01:00,7.92,130,1029.17,0,0,3.9,
SHIFT10602,golden-spoon-001,EMP008,Employee 78,BARISTA,2025-11-18T06:00:00,2025-11-18T14:00:00,2025-11-18T06:10:00,2025-11-18T14:05:00,7.92,200,1583.33,0,0,4.6,
SHIFT10603,noodle-nation-001,EMP059,Employee 84,CASHIER,2025-10-27T14:00:00,2025-10-27T22:00:00,2025-10-27T13:50:00,2025-10-27T22:03:00,8.22,160,1314.67,0,0,4.9,On time
SHIFT10604,noodle-nation-001,EMP048,Employee 20,CHEF,2025-12-09T14:00:00,2025-12-09T22:00:00,2025-12-09T14:06:00,2025-12-09T21:58:00,7.87,250,1966.67,41,0,4.1,On time
SHIFT10605,noodle-nation-001,EMP023,Employee 94,BARISTA,2025-10-10T18:00:00,2025-10-11T02:00:00,2025-10-10T17:48:00,2025-10-11T02:19:00,8.52,200,1703.33,0,0,3.6,Training new staff
SHIFT10606,noodle-nation-001,EMP009,Employee 78,DELIVERY_MANAGER,2025-11-14T14:00:00,2025-11-14T22:00:00,2025-11-14T14:04:00,2025-11-14T22:11:00,8.12,180,1461,0,0,3.5,Handled rush hour well
SHIFT10607,bean-brew-001,EMP084,Employee 72,BARISTA,2025-11-03T14:00:00,2025-11-03T22:00:00,2025-11-03T13:54:00,2025-11-03T21:58:00,8.07,200,1613.33,0,0,4.3,
SHIFT10608,golden-spoon-001,EMP041,Employee 60,CASHIER,2025-10-05T14:00:00,2025-10-05T22:00:00,2025-10-05T13:59:00,2025-10-05T21:50:00,7.85,160,1256,0,0,3.9,Handled rush hour well
SHIFT10609,crust-crumble-001,EMP023,Employee 4,CASHIER,2025-12-09T18:00:00,2025-12-10T02:00:00,2025-12-09T18:00:00,2025-12-10T02:19:00,8.32,160,1330.67,0,0,3.6,
SHIFT10610,crust-crumble-001,EMP069,Employee 17,SERVER,2025-10-11T06:00:00,2025-10-11T14:00:00,2025-10-11T05:58:00,2025-10-11T13:58:00,8,150,1200,78,137.01,3.6,Training new staff
SHIFT10611,crust-crumble-001,EMP056,Employee 28,KITCHEN_HELPER,2025-11-04T18:00:00,2025-11-05T02:00:00,2025-11-04T17:52:00,2025-11-05T02:15:00,8.38,130,1089.83,0,0,5,On time
SHIFT10612,golden-spoon-001,EMP010,Employee 98,SERVER,2025-09-13T18:00:00,2025-09-14T02:00:00,2025-09-13T18:05:00,2025-09-14T02:07:00,8.03,150,1205,21,427.39,4.1,Training new staff
SHIFT10613,noodle-nation-001,EMP068,Employee 85,CASHIER,2025-10-26T18:00:00,2025-10-27T02:00:00,2025-10-26T17:46:00,2025-10-27T02:09:00,8.38,160,1341.33,0,0,4.4,Handled rush hour well
SHIFT10614,golden-spoon-001,EMP011,Employee 13,CASHIER,2025-10-14T06:00:00,2025-10-14T14:00:00,2025-10-14T05:51:00,2025-10-14T14:15:00,8.4,160,1344,0,0,3.8,On time
SHIFT10615,burger-blvd-001,EMP006,Employee 44,CHEF,2025-09-17T18:00:00,2025-09-18T02:00:00,2025-09-17T18:05:00,2025-09-18T02:20:00,8.25,250,2062.5,20,0,4.6,
SHIFT10616,burger-blvd-001,EMP047,Employee 30,SERVER,2025-11-07T14:00:00,2025-11-07T22:00:00,2025-11-07T14:08:00,2025-11-07T21:56:00,7.8,150,1170,24,456.7,4.8,Handled rush hour well
SHIFT10617,noodle-nation-001,EMP003,Employee 25,CHEF,2025-10-17T14:00:00,2025-10-17T22:00:00,2025-10-17T13:56:00,2025-10-17T22:04:00,8.13,250,2033.33,36,0,4.6,Handled rush hour well
SHIFT10618,noodle-nation-001,EMP065,Employee 11,CHEF,2025-10-26T18:00:00,2025-10-27T02:00:00,2025-10-26T18:02:00,2025-10-27T02:14:00,8.2,250,2050,39,0,4,
SHIFT10619,crust-crumble-001,EMP069,Employee 49,DELIVERY_MANAGER,2025-10-06T06:00:00,2025-10-06T14:00:00,2025-10-06T06:06:00,2025-10-06T14:02:00,7.93,180,1428,0,0,4.3,Handled rush hour well
SHIFT10620,burger-blvd-001,EMP085,Employee 11,SERVER,2025-09-15T18:00:00,2025-09-16T02:00:00,2025-09-15T17:59:00,2025-09-16T02:01:00,8.03,150,1205,43,496.41,5,On time
SHIFT10621,crust-crumble-001,EMP045,Employee 94,CASHIER,2025-09-12T18:00:00,2025-09-13T02:00:00,2025-09-12T17:54:00,2025-09-13T02:07:00,8.22,160,1314.67,0,0,5,
SHIFT10622,crust-crumble-001,EMP034,Employee 63,CASHIER,2025-09-10T18:00:00,2025-09-11T02:00:00,2025-09-10T17:58:00,2025-09-11T02:01:00,8.05,160,1288,0,0,4.6,Training new staff
SHIFT10623,bean-brew-001,EMP064,Employee 11,CASHIER,2025-11-04T18:00:00,2025-11-05T02:00:00,2025-11-04T18:08:00,2025-11-05T01:51:00,7.72,160,1234.67,0,0,3.6,
SHIFT10624,golden-spoon-001,EMP024,Employee 76,CHEF,2025-11-08T06:00:00,2025-11-08T14:00:00,2025-11-08T05:46:00,2025-11-08T14:03:00,8.28,250,2070.83,32,0,4,Handled rush hour well
SHIFT10625,golden-spoon-001,EMP023,Employee 4,CHEF,2025-09-17T14:00:00,2025-09-17T22:00:00,2025-09-17T13:54:00,2025-09-17T22:19:00,8.42,250,2104.17,52,0,4.8,Handled rush hour well
SHIFT10626,sweet-delights-001,EMP035,Employee 37,CHEF,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T17:58:00,2025-09-24T02:20:00,8.37,250,2091.67,75,0,3.8,Training new staff
