order_id,restaurant_id,customer_id,order_channel,order_type,created_at,status,payment_method,payment_status,subtotal,tax,delivery_fee,discount,tip_amount,total_amount,delivery_time_min,is_on_time,customer_rating,items_count,time_slot,is_weekend,is_holiday
ORD10121,golden-spoon-001,CUST5266,DINE_IN,DINE_IN,2025-09-11T20:48:14,COMPLETED,WALLET,SUCCESS,6277.76,627.78,0,574.06,0,7385.6,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD10122,sweet-delights-001,CUST5282,WEBSITE,DELIVERY,2025-09-11T21:16:34,COMPLETED,WALLET,SUCCESS,384.92,38.49,73,72.08,33.59,452.85,38,TRUE,5,1,DINNER,FALSE,FALSE
ORD10123,bean-brew-001,CUST5495,DINE_IN,DINE_IN,2025-09-11T13:43:14,CANCELLED,CASH,FAILED,134.87,13.49,0,29.81,0,158.67,0,TRUE,,6,LUNCH,FALSE,FALSE
ORD10124,noodle-nation-001,CUST5196,ZOMATO,DELIVERY,2025-09-11T19:41:04,COMPLETED,UPI,SUCCESS,342.65,34.27,71,34.98,22.58,403.12,34,FALSE,5,6,DINNER,FALSE,FALSE
ORD10125,sweet-delights-002,CUST5201,DRIVE_THRU,TAKEAWAY,2025-09-11T21:07:06,COMPLETED,CASH,SUCCESS,598.4,59.84,0,58.14,0,704,0,FALSE,5,1,DINNER,FALSE,FALSE
ORD10126,bean-brew-001,CUST5456,DINE_IN,DINE_IN,2025-09-11T10:37:47,COMPLETED,WALLET,SUCCESS,358.81,35.88,0,58.75,0,422.13,0,FALSE,4,3,BREAKFAST,FALSE,FALSE
ORD10127,noodle-nation-001,CUST5487,ZOMATO,DELIVERY,2025-09-11T11:17:02,COMPLETED,CASH,SUCCESS,382.48,38.25,58,42.52,31.25,449.98,21,TRUE,5,4,LUNCH,FALSE,FALSE
ORD10128,noodle-nation-001,CUST5038,ZOMATO,DELIVERY,2025-09-11T11:34:57,COMPLETED,WALLET,SUCCESS,307.12,30.71,55,21.18,97.14,361.31,20,TRUE,5,2,LUNCH,FALSE,FALSE
ORD10129,burger-blvd-001,CUST5448,SWIGGY,DELIVERY,2025-09-11T13:41:40,COMPLETED,CARD,SUCCESS,244.67,24.47,80,20.4,98.99,287.85,19,TRUE,5,5,LUNCH,FALSE,FALSE
ORD10130,sweet-delights-001,CUST5250,DINE_IN,DINE_IN,2025-09-11T08:37:13,COMPLETED,UPI,SUCCESS,388.57,38.86,0,76.61,0,457.14,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD10131,sweet-delights-002,CUST5421,DRIVE_THRU,TAKEAWAY,2025-09-11T19:54:09,COMPLETED,UPI,SUCCESS,258.8,25.88,0,51.66,0,304.47,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD10132,crust-crumble-001,CUST5097,ZOMATO,DELIVERY,2025-09-11T12:08:00,CANCELLED,CARD,FAILED,626.63,62.66,50,2.47,33.88,737.21,41,TRUE,,2,LUNCH,FALSE,FALSE
ORD10133,bean-brew-001,CUST5307,DINE_IN,DINE_IN,2025-09-11T13:47:04,COMPLETED,UPI,SUCCESS,387.88,38.79,0,49.77,0,456.33,0,FALSE,5,1,LUNCH,FALSE,FALSE
ORD10134,burger-blvd-001,CUST5029,SWIGGY,DELIVERY,2025-09-11T20:32:14,COMPLETED,UPI,SUCCESS,368.57,36.86,49,42.21,96.76,433.62,45,FALSE,5,3,DINNER,FALSE,FALSE
ORD10135,sweet-delights-001,CUST5400,WEBSITE,DELIVERY,2025-09-11T19:27:43,COMPLETED,CARD,SUCCESS,360.94,36.09,34,81.14,38.99,424.63,19,TRUE,5,4,DINNER,FALSE,FALSE
ORD10136,bean-brew-001,CUST5068,TAKEAWAY,DINE_IN,2025-09-11T06:17:39,COMPLETED,WALLET,SUCCESS,442.31,44.23,0,78.75,0,520.36,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD10137,burger-blvd-001,CUST5458,WEBSITE,DELIVERY,2025-09-11T12:29:32,COMPLETED,CARD,SUCCESS,335.81,33.58,80,58.92,86.75,395.07,42,FALSE,3,1,LUNCH,FALSE,FALSE
ORD10138,bean-brew-001,CUST5335,DINE_IN,DINE_IN,2025-09-11T13:56:14,COMPLETED,UPI,SUCCESS,157.6,15.76,0,15.71,0,185.41,0,TRUE,4,6,LUNCH,FALSE,FALSE
ORD10139,noodle-nation-001,CUST5280,ZOMATO,DELIVERY,2025-09-11T19:27:20,COMPLETED,UPI,SUCCESS,534.86,53.49,39,91.84,52.68,629.24,20,TRUE,5,3,DINNER,FALSE,FALSE
ORD10140,noodle-nation-001,CUST5159,DUNZO,DELIVERY,2025-09-11T14:27:06,COMPLETED,CASH,SUCCESS,223.7,22.37,38,31.12,62.78,263.18,22,FALSE,4,2,LUNCH,FALSE,FALSE
ORD10141,bean-brew-001,CUST5169,DINE_IN,DINE_IN,2025-09-11T10:22:55,COMPLETED,CASH,SUCCESS,246.17,24.62,0,59.6,0,289.61,0,TRUE,4,5,BREAKFAST,FALSE,FALSE
ORD10142,burger-blvd-001,CUST5132,ZOMATO,DELIVERY,2025-09-11T14:06:36,COMPLETED,CASH,SUCCESS,404.12,40.41,72,48.72,86.25,475.44,50,TRUE,5,2,LUNCH,FALSE,FALSE
ORD10143,crust-crumble-001,CUST5410,DRIVE_THRU,TAKEAWAY,2025-09-11T21:07:48,COMPLETED,UPI,SUCCESS,580.2,58.02,0,117.09,0,682.59,0,TRUE,3,1,DINNER,FALSE,FALSE
ORD10144,crust-crumble-001,CUST5213,DINE_IN,DINE_IN,2025-09-11T13:01:11,COMPLETED,CARD,SUCCESS,370.82,37.08,0,32.54,0,436.26,0,TRUE,3,6,LUNCH,FALSE,FALSE
ORD10145,sweet-delights-002,CUST5302,SWIGGY,DELIVERY,2025-09-11T09:36:42,COMPLETED,CARD,SUCCESS,315.67,31.57,77,49.97,12.76,371.38,39,FALSE,4,6,BREAKFAST,FALSE,FALSE
ORD10146,sweet-delights-001,CUST5027,DINE_IN,DINE_IN,2025-09-11T10:29:21,COMPLETED,UPI,SUCCESS,301.13,30.11,0,54.32,0,354.28,0,TRUE,4,2,BREAKFAST,FALSE,FALSE
ORD10147,golden-spoon-001,CUST5237,RESERVATION,DINE_IN,2025-09-11T20:09:10,COMPLETED,WALLET,SUCCESS,6799.19,679.92,0,462.52,0,7999.05,0,FALSE,5,4,DINNER,FALSE,FALSE
ORD10148,sweet-delights-002,CUST5293,DINE_IN,DINE_IN,2025-09-11T08:38:28,COMPLETED,UPI,SUCCESS,329.25,32.92,0,62.14,0,387.35,0,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD10149,crust-crumble-001,CUST5272,DRIVE_THRU,TAKEAWAY,2025-09-11T20:27:07,COMPLETED,CASH,SUCCESS,720.44,72.04,0,94.91,0,847.58,0,TRUE,4,2,DINNER,FALSE,FALSE
ORD10150,burger-blvd-001,CUST5024,SWIGGY,DELIVERY,2025-09-11T14:14:25,COMPLETED,CARD,SUCCESS,165.81,16.58,43,12.49,29.01,195.08,31,TRUE,5,4,LUNCH,FALSE,FALSE
ORD10151,sweet-delights-001,CUST5145,WEBSITE,DELIVERY,2025-09-11T13:20:07,COMPLETED,CARD,SUCCESS,434.5,43.45,41,14.03,57.93,511.17,47,TRUE,3,6,LUNCH,FALSE,FALSE
ORD10152,noodle-nation-001,CUST5263,SWIGGY,DELIVERY,2025-09-11T17:04:25,COMPLETED,CASH,SUCCESS,173.27,17.33,31,19.92,17.01,203.85,42,FALSE,5,4,SNACK,FALSE,FALSE
ORD10153,sweet-delights-002,CUST5281,DINE_IN,DINE_IN,2025-09-11T08:45:40,COMPLETED,CASH,SUCCESS,208.19,20.82,0,21.08,0,244.93,0,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD10154,bean-brew-001,CUST5364,TAKEAWAY,DINE_IN,2025-09-11T12:51:39,COMPLETED,UPI,SUCCESS,156.45,15.65,0,3.45,0,184.06,0,TRUE,4,1,LUNCH,FALSE,FALSE
ORD10155,sweet-delights-002,CUST5330,DRIVE_THRU,TAKEAWAY,2025-09-11T10:27:37,COMPLETED,CASH,SUCCESS,231.13,23.11,0,22.87,0,271.92,0,TRUE,3,6,BREAKFAST,FALSE,FALSE
ORD10156,sweet-delights-001,CUST5310,SWIGGY,DELIVERY,2025-09-11T09:14:21,COMPLETED,CASH,SUCCESS,247.81,24.78,70,7.06,55.9,291.54,37,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD10157,sweet-delights-002,CUST5222,DINE_IN,DINE_IN,2025-09-11T14:15:06,COMPLETED,CARD,SUCCESS,325.09,32.51,0,14.1,0,382.45,0,TRUE,5,4,LUNCH,FALSE,FALSE
ORD10158,noodle-nation-001,CUST5003,ZOMATO,DELIVERY,2025-09-11T21:11:49,COMPLETED,CASH,SUCCESS,433.67,43.37,78,61.12,62.15,510.2,35,TRUE,3,6,DINNER,FALSE,FALSE
ORD10159,sweet-delights-002,CUST5440,WEBSITE,DELIVERY,2025-09-11T10:28:04,COMPLETED,UPI,SUCCESS,348.59,34.86,80,23.94,15.06,410.11,34,FALSE,5,3,BREAKFAST,FALSE,FALSE
ORD10160,sweet-delights-001,CUST5434,DINE_IN,DINE_IN,2025-09-11T15:28:02,COMPLETED,UPI,SUCCESS,197.79,19.78,0,3.79,0,232.69,0,FALSE,5,5,LUNCH,FALSE,FALSE
ORD10161,bean-brew-001,CUST5224,TAKEAWAY,DINE_IN,2025-09-11T09:29:37,COMPLETED,CARD,SUCCESS,219.65,21.96,0,24.7,0,258.41,0,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD10162,bean-brew-001,CUST5089,DINE_IN,DINE_IN,2025-09-11T08:38:30,COMPLETED,CASH,SUCCESS,113.4,11.34,0,12.77,0,133.41,0,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD10163,sweet-delights-002,CUST5490,SWIGGY,DELIVERY,2025-09-11T16:32:41,COMPLETED,CARD,SUCCESS,290.76,29.08,75,31.82,49.55,342.07,38,TRUE,5,6,SNACK,FALSE,FALSE
ORD10164,bean-brew-001,CUST5009,DINE_IN,DINE_IN,2025-09-11T12:58:18,COMPLETED,UPI,SUCCESS,173.98,17.4,0,29.53,0,204.68,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD10165,sweet-delights-001,CUST5320,DRIVE_THRU,TAKEAWAY,2025-09-11T22:04:21,COMPLETED,CARD,SUCCESS,400.14,40.01,0,28.42,0,470.76,0,TRUE,4,1,DINNER,FALSE,FALSE
ORD10166,noodle-nation-001,CUST5458,SWIGGY,DELIVERY,2025-09-11T20:05:37,COMPLETED,WALLET,SUCCESS,346.38,34.64,49,83.8,72.86,407.51,23,TRUE,5,6,DINNER,FALSE,FALSE
ORD10167,bean-brew-001,CUST5317,TAKEAWAY,DINE_IN,2025-09-11T13:19:35,COMPLETED,UPI,SUCCESS,356.36,35.64,0,72.45,0,419.25,0,FALSE,5,2,LUNCH,FALSE,FALSE
ORD10168,sweet-delights-001,CUST5375,DINE_IN,DINE_IN,2025-09-11T08:32:23,COMPLETED,CARD,SUCCESS,276.79,27.68,0,12.47,0,325.63,0,TRUE,5,2,BREAKFAST,FALSE,FALSE
ORD10169,sweet-delights-001,CUST5405,ZOMATO,DELIVERY,2025-09-11T09:49:31,COMPLETED,UPI,SUCCESS,306.33,30.63,39,5.91,86,360.39,47,TRUE,3,5,BREAKFAST,FALSE,FALSE
ORD10170,bean-brew-001,CUST5360,DINE_IN,DINE_IN,2025-09-11T09:42:21,CANCELLED,CARD,FAILED,281.62,28.16,0,26.52,0,331.32,0,TRUE,,5,BREAKFAST,FALSE,FALSE
ORD10171,bean-brew-001,CUST5004,DINE_IN,DINE_IN,2025-09-11T09:53:44,COMPLETED,CASH,SUCCESS,265.02,26.5,0,2.89,0,311.78,0,TRUE,4,6,BREAKFAST,FALSE,FALSE
ORD10172,crust-crumble-001,CUST5131,WEBSITE,DELIVERY,2025-09-11T14:28:39,COMPLETED,WALLET,SUCCESS,455.76,45.58,64,27.25,96.9,536.19,27,TRUE,4,2,LUNCH,FALSE,FALSE
ORD10173,bean-brew-001,CUST5013,DINE_IN,DINE_IN,2025-09-11T13:43:36,COMPLETED,WALLET,SUCCESS,271.99,27.2,0,52.91,0,319.99,0,TRUE,5,5,LUNCH,FALSE,FALSE
ORD10174,burger-blvd-001,CUST5022,ZOMATO,DELIVERY,2025-09-11T12:52:12,COMPLETED,UPI,SUCCESS,430.21,43.02,33,68.96,88.67,506.13,48,TRUE,5,1,LUNCH,FALSE,FALSE
ORD10175,sweet-delights-001,CUST5461,DINE_IN,DINE_IN,2025-09-11T10:18:05,COMPLETED,CARD,SUCCESS,273.1,27.31,0,61.81,0,321.3,0,FALSE,3,3,BREAKFAST,FALSE,FALSE
ORD10176,sweet-delights-002,CUST5197,WEBSITE,DELIVERY,2025-09-11T14:05:58,COMPLETED,CASH,SUCCESS,381.46,38.15,31,39.57,45.68,448.77,30,FALSE,5,3,LUNCH,FALSE,FALSE
ORD10177,sweet-delights-002,CUST5156,SWIGGY,DELIVERY,2025-09-11T12:05:23,COMPLETED,CARD,SUCCESS,332.03,33.2,36,69.66,68.5,390.62,23,TRUE,5,6,LUNCH,FALSE,FALSE
ORD10178,golden-spoon-001,CUST5419,DINE_IN,DINE_IN,2025-09-11T21:18:58,COMPLETED,WALLET,SUCCESS,4607.21,460.72,0,874.04,0,5420.25,0,FALSE,5,1,DINNER,FALSE,FALSE
ORD10179,sweet-delights-001,CUST5253,SWIGGY,DELIVERY,2025-09-11T12:39:00,COMPLETED,WALLET,SUCCESS,382.19,38.22,43,79.78,59.39,449.64,22,TRUE,4,2,LUNCH,FALSE,FALSE
ORD10180,sweet-delights-001,CUST5122,SWIGGY,DELIVERY,2025-09-11T20:15:19,COMPLETED,UPI,SUCCESS,273.23,27.32,56,43.65,66.05,321.45,22,FALSE,5,6,DINNER,FALSE,FALSE
ORD10181,sweet-delights-001,CUST5156,DRIVE_THRU,TAKEAWAY,2025-09-11T20:38:34,CANCELLED,CARD,FAILED,350.96,35.1,0,21.23,0,412.9,0,TRUE,,5,DINNER,FALSE,FALSE
ORD10182,burger-blvd-001,CUST5323,DINE_IN,DINE_IN,2025-09-11T13:27:00,COMPLETED,CARD,SUCCESS,197.67,19.77,0,28.2,0,232.55,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD10183,sweet-delights-001,CUST5281,DRIVE_THRU,TAKEAWAY,2025-09-11T01:33:23,COMPLETED,UPI,SUCCESS,433.2,43.32,0,54.94,0,509.65,0,FALSE,4,5,LATE_NIGHT,FALSE,FALSE
ORD10184,sweet-delights-001,CUST5253,WEBSITE,DELIVERY,2025-09-11T20:55:30,COMPLETED,UPI,SUCCESS,651.86,65.19,46,121.79,42.14,766.89,37,TRUE,5,6,DINNER,FALSE,FALSE
ORD10185,bean-brew-001,CUST5362,DINE_IN,DINE_IN,2025-09-11T10:46:42,CANCELLED,CASH,FAILED,126.2,12.62,0,23.19,0,148.46,0,TRUE,,4,BREAKFAST,FALSE,FALSE
ORD10186,burger-blvd-001,CUST5103,DINE_IN,DINE_IN,2025-09-11T21:02:22,COMPLETED,WALLET,SUCCESS,306.52,30.65,0,63.63,0,360.61,0,FALSE,5,1,DINNER,FALSE,FALSE
ORD10187,sweet-delights-001,CUST5491,SWIGGY,DELIVERY,2025-09-11T10:40:11,COMPLETED,CARD,SUCCESS,363.12,36.31,32,26.64,13.94,427.2,17,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD10188,burger-blvd-001,CUST5292,WEBSITE,DELIVERY,2025-09-11T20:59:19,COMPLETED,CARD,SUCCESS,594.23,59.42,60,37.63,77.8,699.09,33,TRUE,5,2,DINNER,FALSE,FALSE
ORD10189,sweet-delights-001,CUST5050,DINE_IN,DINE_IN,2025-09-11T20:55:49,COMPLETED,CASH,SUCCESS,303.23,30.32,0,9.44,0,356.74,0,FALSE,5,1,DINNER,FALSE,FALSE
ORD10190,noodle-nation-001,CUST5406,ZOMATO,DELIVERY,2025-09-11T21:56:25,COMPLETED,WALLET,SUCCESS,411.59,41.16,51,100.19,54.66,484.22,38,TRUE,4,5,DINNER,FALSE,FALSE
ORD10191,noodle-nation-001,CUST5148,ZOMATO,DELIVERY,2025-09-11T22:51:05,COMPLETED,CASH,SUCCESS,663.68,66.37,57,99.96,84.01,780.8,35,TRUE,4,5,DINNER,FALSE,FALSE
ORD10192,noodle-nation-001,CUST5435,ZOMATO,DELIVERY,2025-09-11T12:05:20,COMPLETED,WALLET,SUCCESS,406.8,40.68,58,61.29,48.35,478.59,37,FALSE,5,2,LUNCH,FALSE,FALSE
ORD10193,crust-crumble-001,CUST5074,DRIVE_THRU,TAKEAWAY,2025-09-11T12:02:46,COMPLETED,UPI,SUCCESS,654.88,65.49,0,44.95,0,770.45,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD10194,bean-brew-001,CUST5346,DINE_IN,DINE_IN,2025-09-11T13:42:40,COMPLETED,CARD,SUCCESS,85,8.5,0,17.02,0,100,0,TRUE,5,3,LUNCH,FALSE,FALSE
ORD10195,bean-brew-001,CUST5024,TAKEAWAY,DINE_IN,2025-09-11T03:09:54,COMPLETED,UPI,SUCCESS,278.03,27.8,0,2.42,0,327.09,0,TRUE,5,6,LATE_NIGHT,FALSE,FALSE
ORD10196,sweet-delights-002,CUST5160,DINE_IN,DINE_IN,2025-09-11T03:49:41,COMPLETED,UPI,SUCCESS,329.42,32.94,0,78.19,0,387.56,0,TRUE,4,3,LATE_NIGHT,FALSE,FALSE
ORD10197,crust-crumble-001,CUST5475,DINE_IN,DINE_IN,2025-09-11T19:43:28,COMPLETED,CARD,SUCCESS,603.58,60.36,0,115.14,0,710.09,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD10198,noodle-nation-001,CUST5223,ZOMATO,DELIVERY,2025-09-11T12:25:20,COMPLETED,WALLET,SUCCESS,198.92,19.89,37,1.29,26.74,234.02,50,TRUE,3,3,LUNCH,FALSE,FALSE
ORD10199,sweet-delights-002,CUST5284,WEBSITE,DELIVERY,2025-09-11T09:16:49,COMPLETED,WALLET,SUCCESS,285.79,28.58,69,20.4,92.48,336.22,27,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD10200,sweet-delights-001,CUST5423,WEBSITE,DELIVERY,2025-09-11T13:08:54,COMPLETED,CASH,SUCCESS,313.31,31.33,75,34.86,17.9,368.6,37,TRUE,5,1,LUNCH,FALSE,FALSE
ORD10201,crust-crumble-001,CUST5475,DINE_IN,DINE_IN,2025-09-11T20:35:34,COMPLETED,CARD,SUCCESS,969.88,96.99,0,172.59,0,1141.03,0,TRUE,5,6,DINNER,FALSE,FALSE
ORD10202,sweet-delights-001,CUST5318,ZOMATO,DELIVERY,2025-09-11T14:32:14,COMPLETED,CASH,SUCCESS,85,8.5,45,16.8,12.37,100,44,TRUE,4,5,LUNCH,FALSE,FALSE
ORD10203,sweet-delights-001,CUST5466,SWIGGY,DELIVERY,2025-09-11T07:39:56,COMPLETED,WALLET,SUCCESS,212.98,21.3,55,53.22,74.7,250.56,41,TRUE,5,4,BREAKFAST,FALSE,FALSE
ORD10204,noodle-nation-001,CUST5054,SWIGGY,DELIVERY,2025-09-11T20:08:20,COMPLETED,CARD,SUCCESS,594.76,59.48,59,101.13,41.01,699.72,23,FALSE,4,2,DINNER,FALSE,FALSE
ORD10205,golden-spoon-001,CUST5322,RESERVATION,DINE_IN,2025-09-11T20:32:58,COMPLETED,CASH,SUCCESS,8226.07,822.61,0,1065.49,0,9677.73,0,TRUE,4,3,DINNER,FALSE,FALSE
ORD10206,noodle-nation-001,CUST5327,SWIGGY,DELIVERY,2025-09-11T14:10:20,COMPLETED,CASH,SUCCESS,85,8.5,63,19.02,86.13,100,27,TRUE,4,5,LUNCH,FALSE,FALSE
ORD10207,sweet-delights-002,CUST5417,DRIVE_THRU,TAKEAWAY,2025-09-11T09:08:40,COMPLETED,CARD,SUCCESS,172.84,17.28,0,4.04,0,203.34,0,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD10208,burger-blvd-001,CUST5301,DRIVE_THRU,TAKEAWAY,2025-09-11T18:10:42,COMPLETED,UPI,SUCCESS,370.23,37.02,0,77.98,0,435.56,0,TRUE,5,4,SNACK,FALSE,FALSE
ORD10209,noodle-nation-001,CUST5310,DUNZO,DELIVERY,2025-09-11T21:05:02,COMPLETED,UPI,SUCCESS,396.28,39.63,71,20.89,61.49,466.22,46,TRUE,5,2,DINNER,FALSE,FALSE
ORD10210,sweet-delights-002,CUST5150,ZOMATO,DELIVERY,2025-09-11T08:41:19,COMPLETED,CARD,SUCCESS,189.63,18.96,49,21.5,71.98,223.1,43,FALSE,5,5,BREAKFAST,FALSE,FALSE
ORD10211,sweet-delights-002,CUST5384,DINE_IN,DINE_IN,2025-09-11T20:30:29,CANCELLED,CASH,FAILED,568.06,56.81,0,20.4,0,668.31,0,TRUE,,5,DINNER,FALSE,FALSE
ORD10212,crust-crumble-001,CUST5233,DRIVE_THRU,TAKEAWAY,2025-09-11T12:25:08,COMPLETED,CARD,SUCCESS,672.9,67.29,0,17.86,0,791.65,0,FALSE,5,3,LUNCH,FALSE,FALSE
ORD10213,bean-brew-001,CUST5421,DINE_IN,DINE_IN,2025-09-11T17:07:17,COMPLETED,CASH,SUCCESS,374.65,37.46,0,9.07,0,440.76,0,FALSE,5,1,SNACK,FALSE,FALSE
ORD10214,bean-brew-001,CUST5427,DINE_IN,DINE_IN,2025-09-11T13:55:39,COMPLETED,CASH,SUCCESS,153.37,15.34,0,31.19,0,180.44,0,TRUE,4,2,LUNCH,FALSE,FALSE
ORD10215,bean-brew-001,CUST5127,TAKEAWAY,DINE_IN,2025-09-11T20:48:10,COMPLETED,CASH,SUCCESS,515.61,51.56,0,64.29,0,606.6,0,FALSE,4,2,DINNER,FALSE,FALSE
ORD10216,sweet-delights-002,CUST5013,DRIVE_THRU,TAKEAWAY,2025-09-11T02:01:05,COMPLETED,CARD,SUCCESS,294.34,29.43,0,71.13,0,346.29,0,TRUE,5,2,LATE_NIGHT,FALSE,FALSE
ORD10217,crust-crumble-001,CUST5234,WEBSITE,DELIVERY,2025-09-11T19:03:03,CANCELLED,UPI,FAILED,525.35,52.53,71,88.33,35.72,618.06,21,FALSE,,6,DINNER,FALSE,FALSE
ORD10218,crust-crumble-001,CUST5441,DINE_IN,DINE_IN,2025-09-11T22:08:56,COMPLETED,WALLET,SUCCESS,438.92,43.89,0,40.15,0,516.37,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD10219,sweet-delights-002,CUST5421,DINE_IN,DINE_IN,2025-09-11T11:36:35,COMPLETED,WALLET,SUCCESS,317.48,31.75,0,22.91,0,373.5,0,FALSE,3,5,LUNCH,FALSE,FALSE
ORD10220,crust-crumble-001,CUST5377,DRIVE_THRU,TAKEAWAY,2025-09-11T19:48:35,CANCELLED,UPI,FAILED,446.78,44.68,0,13.27,0,525.62,0,FALSE,,4,DINNER,FALSE,FALSE
ORD10221,sweet-delights-002,CUST5308,DRIVE_THRU,TAKEAWAY,2025-09-11T09:23:50,COMPLETED,CARD,SUCCESS,462.79,46.28,0,87.35,0,544.46,0,FALSE,4,5,BREAKFAST,FALSE,FALSE
ORD10222,sweet-delights-001,CUST5468,SWIGGY,DELIVERY,2025-09-11T20:32:02,COMPLETED,WALLET,SUCCESS,595,59.5,75,49.54,52.64,700,24,TRUE,4,2,DINNER,FALSE,FALSE
ORD10223,burger-blvd-001,CUST5192,DINE_IN,DINE_IN,2025-09-12T13:20:59,COMPLETED,CASH,SUCCESS,335.4,33.54,0,32.95,0,394.59,0,TRUE,3,4,LUNCH,FALSE,FALSE
ORD10224,burger-blvd-001,CUST5028,DRIVE_THRU,TAKEAWAY,2025-09-12T20:32:53,COMPLETED,CASH,SUCCESS,371.05,37.11,0,65.74,0,436.53,0,FALSE,4,3,DINNER,FALSE,FALSE
ORD10225,crust-crumble-001,CUST5226,DINE_IN,DINE_IN,2025-09-12T12:52:01,COMPLETED,CASH,SUCCESS,344.1,34.41,0,84.3,0,404.83,0,TRUE,5,6,LUNCH,FALSE,FALSE
ORD10226,sweet-delights-002,CUST5311,DRIVE_THRU,TAKEAWAY,2025-09-12T08:38:30,CANCELLED,UPI,FAILED,404.97,40.5,0,23.04,0,476.44,0,FALSE,,1,BREAKFAST,FALSE,FALSE
ORD10227,noodle-nation-001,CUST5243,DUNZO,DELIVERY,2025-09-12T11:10:33,CANCELLED,CARD,FAILED,182.93,18.29,79,38.47,23.3,215.21,17,TRUE,,3,LUNCH,FALSE,FALSE
ORD10228,bean-brew-001,CUST5364,DINE_IN,DINE_IN,2025-09-12T20:12:01,COMPLETED,CARD,SUCCESS,406.01,40.6,0,15.37,0,477.66,0,FALSE,4,1,DINNER,FALSE,FALSE
ORD10229,burger-blvd-001,CUST5426,WEBSITE,DELIVERY,2025-09-12T20:32:49,COMPLETED,CASH,SUCCESS,382.11,38.21,75,13.19,28.66,449.54,45,FALSE,5,1,DINNER,FALSE,FALSE
ORD10230,sweet-delights-002,CUST5130,DRIVE_THRU,TAKEAWAY,2025-09-12T10:20:11,COMPLETED,CASH,SUCCESS,478.12,47.81,0,65.3,0,562.5,0,FALSE,3,4,BREAKFAST,FALSE,FALSE
ORD10231,crust-crumble-001,CUST5274,DRIVE_THRU,TAKEAWAY,2025-09-12T19:12:15,COMPLETED,CASH,SUCCESS,800.42,80.04,0,45,0,941.67,0,TRUE,4,3,DINNER,FALSE,FALSE
ORD10232,noodle-nation-001,CUST5444,DUNZO,DELIVERY,2025-09-12T21:45:13,COMPLETED,CASH,SUCCESS,181.74,18.17,50,21.8,60.44,213.81,33,TRUE,5,1,DINNER,FALSE,FALSE
ORD10233,burger-blvd-001,CUST5215,WEBSITE,DELIVERY,2025-09-12T13:36:43,COMPLETED,CASH,SUCCESS,315.63,31.56,52,75.32,82.42,371.32,17,TRUE,5,5,LUNCH,FALSE,FALSE
ORD10234,crust-crumble-001,CUST5484,WEBSITE,DELIVERY,2025-09-12T20:45:05,COMPLETED,CASH,SUCCESS,367.89,36.79,77,44.06,28.19,432.81,50,TRUE,5,6,DINNER,FALSE,FALSE
ORD10235,burger-blvd-001,CUST5058,DRIVE_THRU,TAKEAWAY,2025-09-12T22:08:06,COMPLETED,CARD,SUCCESS,324.74,32.47,0,19.68,0,382.05,0,TRUE,5,5,DINNER,FALSE,FALSE
ORD10236,bean-brew-001,CUST5287,DINE_IN,DINE_IN,2025-09-12T19:03:06,COMPLETED,CARD,SUCCESS,484.14,48.41,0,12.17,0,569.57,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD10237,sweet-delights-001,CUST5269,WEBSITE,DELIVERY,2025-09-12T09:35:59,COMPLETED,CASH,SUCCESS,380.99,38.1,60,61.96,78.03,448.22,35,TRUE,4,1,BREAKFAST,FALSE,FALSE
ORD10238,sweet-delights-001,CUST5327,DRIVE_THRU,TAKEAWAY,2025-09-12T09:41:03,COMPLETED,UPI,SUCCESS,311.15,31.12,0,41.63,0,366.06,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD10239,sweet-delights-002,CUST5401,SWIGGY,DELIVERY,2025-09-12T13:26:56,COMPLETED,CASH,SUCCESS,300.39,30.04,80,37.2,94.29,353.4,17,TRUE,5,1,LUNCH,FALSE,FALSE
ORD10240,burger-blvd-001,CUST5151,SWIGGY,DELIVERY,2025-09-12T19:19:36,COMPLETED,WALLET,SUCCESS,390.7,39.07,48,44.38,67.72,459.64,23,FALSE,4,4,DINNER,FALSE,FALSE
ORD10241,sweet-delights-001,CUST5473,DINE_IN,DINE_IN,2025-09-12T13:17:12,COMPLETED,CASH,SUCCESS,305.63,30.56,0,55.86,0,359.56,0,TRUE,5,4,LUNCH,FALSE,FALSE
