payment_id,order_id,restaurant_id,transaction_id,payment_method,payment_gateway,amount,gateway_fee,gst_on_fee,net_amount,status,settlement_date,settlement_status,refund_amount,fraud_score,currency,customer_payment_mode
PAY50177,ORD10177,sweet-delights-002,TXN_199056,CARD,PAYTM,390.62,9.77,1.76,379.1,SUCCESS,13-09-2025,SETTLED,0,0.21,INR,CREDIT_CARD
PAY50178,ORD10178,golden-spoon-001,TXN_508600,WALLET,PAYTM,5420.25,135.51,24.39,5260.35,SUCCESS,13-09-2025,SETTLED,0,0.13,INR,CREDIT_CARD
PAY50179,ORD10179,sweet-delights-001,TXN_591686,WALLET,MANUAL,449.64,11.24,2.02,436.38,SUCCESS,13-09-2025,PENDING,0,0.24,INR,DEBIT_CARD
PAY50180,ORD10180,sweet-delights-001,TXN_975939,UPI,PAYTM,321.45,8.04,1.45,311.97,SUCCESS,13-09-2025,SETTLED,0,0.13,INR,DEBIT_CARD
PAY50182,ORD10182,burger-blvd-001,TXN_791618,CARD,MANUAL,232.55,5.81,1.05,225.69,SUCCESS,13-09-2025,SETTLED,0,0.2,INR,DEBIT_CARD
PAY50183,ORD10183,sweet-delights-001,TXN_968945,UPI,RAZORPAY,509.65,12.74,2.29,494.62,SUCCESS,13-09-2025,PENDING,0,0.28,INR,GPAY
PAY50184,ORD10184,sweet-delights-001,TXN_834317,UPI,MANUAL,766.89,19.17,3.45,744.27,SUCCESS,13-09-2025,SETTLED,0,0.29,INR,PHONEPE
PAY50186,ORD10186,burger-blvd-001,TXN_911867,WALLET,MANUAL,360.61,9.02,1.62,349.97,SUCCESS,13-09-2025,PENDING,0,0.12,INR,GPAY
PAY50187,ORD10187,sweet-delights-001,TXN_619826,CARD,RAZORPAY,427.2,10.68,1.92,414.6,SUCCESS,13-09-2025,SETTLED,0,0.11,INR,PAYTM
PAY50188,ORD10188,burger-blvd-001,TXN_558278,CARD,STRIPE,699.09,17.48,3.15,678.47,SUCCESS,13-09-2025,PENDING,0,0.16,INR,CASH
PAY50189,ORD10189,sweet-delights-001,TXN_240786,CASH,STRIPE,356.74,8.92,1.61,346.22,SUCCESS,13-09-2025,PENDING,0,0.01,INR,CREDIT_CARD
PAY50190,ORD10190,noodle-nation-001,TXN_155191,WALLET,RAZORPAY,484.22,12.11,2.18,469.94,SUCCESS,13-09-2025,SETTLED,0,0,INR,DEBIT_CARD
PAY50191,ORD10191,noodle-nation-001,TXN_942736,CASH,STRIPE,780.8,19.52,3.51,757.77,SUCCESS,13-09-2025,PENDING,0,0.19,INR,PHONEPE
PAY50192,ORD10192,noodle-nation-001,TXN_425852,WALLET,STRIPE,478.59,11.96,2.15,464.47,SUCCESS,13-09-2025,PENDING,0,0.27,INR,CREDIT_CARD
PAY50193,ORD10193,crust-crumble-001,TXN_308585,UPI,PAYTM,770.45,19.26,3.47,747.72,SUCCESS,13-09-2025,PENDING,0,0.22,INR,PAYTM
PAY50194,ORD10194,bean-brew-001,TXN_449602,CARD,MANUAL,100,2.5,0.45,97.05,SUCCESS,13-09-2025,PENDING,0,0.21,INR,CASH
PAY50195,ORD10195,bean-brew-001,TXN_785737,UPI,STRIPE,327.09,8.18,1.47,317.44,SUCCESS,13-09-2025,SETTLED,0,0.16,INR,PAYTM
PAY50196,ORD10196,sweet-delights-002,TXN_811635,UPI,STRIPE,387.56,9.69,1.74,376.13,SUCCESS,13-09-2025,PENDING,0,0.02,INR,CREDIT_CARD
PAY50197,ORD10197,crust-crumble-001,TXN_824308,CARD,PAYTM,710.09,17.75,3.2,689.14,SUCCESS,13-09-2025,SETTLED,0,0.28,INR,CASH
PAY50198,ORD10198,noodle-nation-001,TXN_115146,WALLET,RAZORPAY,234.02,5.85,1.05,227.12,SUCCESS,13-09-2025,SETTLED,0,0.25,INR,CREDIT_CARD
PAY50199,ORD10199,sweet-delights-002,TXN_276546,WALLET,STRIPE,336.22,8.41,1.51,326.3,SUCCESS,13-09-2025,PENDING,0,0.13,INR,PHONEPE
PAY50200,ORD10200,sweet-delights-001,TXN_651715,CASH,STRIPE,368.6,9.22,1.66,357.73,SUCCESS,13-09-2025,SETTLED,0,0.29,INR,GPAY
PAY50201,ORD10201,crust-crumble-001,TXN_269953,CARD,RAZORPAY,1141.03,28.53,5.13,1107.37,SUCCESS,13-09-2025,SETTLED,0,0.29,INR,CASH
PAY50202,ORD10202,sweet-delights-001,TXN_505413,CASH,MANUAL,100,2.5,0.45,97.05,SUCCESS,13-09-2025,PENDING,0,0.29,INR,DEBIT_CARD
PAY50203,ORD10203,sweet-delights-001,TXN_700244,WALLET,PAYTM,250.56,6.26,1.13,243.17,SUCCESS,13-09-2025,SETTLED,0,0.09,INR,GPAY
PAY50204,ORD10204,noodle-nation-001,TXN_114431,CARD,RAZORPAY,699.72,17.49,3.15,679.08,SUCCESS,13-09-2025,PENDING,0,0.14,INR,GPAY
PAY50205,ORD10205,golden-spoon-001,TXN_353733,CASH,STRIPE,9677.73,241.94,43.55,9392.24,SUCCESS,13-09-2025,SETTLED,0,0.08,INR,CASH
PAY50206,ORD10206,noodle-nation-001,TXN_934175,CASH,MANUAL,100,2.5,0.45,97.05,SUCCESS,13-09-2025,SETTLED,0,0.18,INR,PAYTM
PAY50207,ORD10207,sweet-delights-002,TXN_740195,CARD,PAYTM,203.34,5.08,0.92,197.34,SUCCESS,13-09-2025,SETTLED,0,0.24,INR,GPAY
PAY50208,ORD10208,burger-blvd-001,TXN_378559,UPI,STRIPE,435.56,10.89,1.96,422.71,SUCCESS,13-09-2025,SETTLED,0,0.29,INR,PHONEPE
PAY50209,ORD10209,noodle-nation-001,TXN_957937,UPI,PAYTM,466.22,11.66,2.1,452.47,SUCCESS,13-09-2025,PENDING,0,0.24,INR,CASH
PAY50210,ORD10210,sweet-delights-002,TXN_209858,CARD,PAYTM,223.1,5.58,1,216.52,SUCCESS,13-09-2025,SETTLED,0,0.19,INR,PHONEPE
PAY50212,ORD10212,crust-crumble-001,TXN_250599,CARD,STRIPE,791.65,19.79,3.56,768.3,SUCCESS,13-09-2025,PENDING,0,0.12,INR,CREDIT_CARD
PAY50213,ORD10213,bean-brew-001,TXN_177308,CASH,PAYTM,440.76,11.02,1.98,427.76,SUCCESS,13-09-2025,PENDING,0,0.18,INR,CASH
PAY50214,ORD10214,bean-brew-001,TXN_507972,CASH,PAYTM,180.44,4.51,0.81,175.12,SUCCESS,13-09-2025,PENDING,0,0.05,INR,GPAY
PAY50215,ORD10215,bean-brew-001,TXN_980060,CASH,RAZORPAY,606.6,15.17,2.73,588.71,SUCCESS,13-09-2025,SETTLED,0,0.11,INR,PAYTM
PAY50216,ORD10216,sweet-delights-002,TXN_166415,CARD,STRIPE,346.29,8.66,1.56,336.07,SUCCESS,13-09-2025,PENDING,0,0.14,INR,PAYTM
PAY50218,ORD10218,crust-crumble-001,TXN_288308,WALLET,PAYTM,516.37,12.91,2.32,501.14,SUCCESS,13-09-2025,PENDING,0,0.14,INR,GPAY
PAY50219,ORD10219,sweet-delights-002,TXN_159616,WALLET,MANUAL,373.5,9.34,1.68,362.48,SUCCESS,13-09-2025,SETTLED,0,0.02,INR,PAYTM
PAY50221,ORD10221,sweet-delights-002,TXN_645968,CARD,PAYTM,544.46,13.61,2.45,528.4,SUCCESS,13-09-2025,PENDING,0,0.27,INR,PHONEPE
PAY50222,ORD10222,sweet-delights-001,TXN_750752,WALLET,MANUAL,700,17.5,3.15,679.35,SUCCESS,13-09-2025,SETTLED,0,0.22,INR,PAYTM
PAY50223,ORD10223,burger-blvd-001,TXN_628502,CASH,RAZORPAY,394.59,9.86,1.78,382.95,SUCCESS,14-09-2025,SETTLED,0,0.04,INR,CASH
PAY50224,ORD10224,burger-blvd-001,TXN_289205,CASH,PAYTM,436.53,10.91,1.96,423.65,SUCCESS,14-09-2025,PENDING,0,0.26,INR,PHONEPE
PAY50225,ORD10225,crust-crumble-001,TXN_372166,CASH,MANUAL,404.83,10.12,1.82,392.89,SUCCESS,14-09-2025,PENDING,0,0.15,INR,CREDIT_CARD
PAY50228,ORD10228,bean-brew-001,TXN_868666,CARD,STRIPE,477.66,11.94,2.15,463.57,SUCCESS,14-09-2025,PENDING,0,0.17,INR,CREDIT_CARD
PAY50229,ORD10229,burger-blvd-001,TXN_883634,CASH,STRIPE,449.54,11.24,2.02,436.28,SUCCESS,14-09-2025,PENDING,0,0.17,INR,CREDIT_CARD
PAY50230,ORD10230,sweet-delights-002,TXN_919211,CASH,MANUAL,562.5,14.06,2.53,545.91,SUCCESS,14-09-2025,PENDING,0,0.29,INR,DEBIT_CARD
PAY50231,ORD10231,crust-crumble-001,TXN_615601,CASH,STRIPE,941.67,23.54,4.24,913.89,SUCCESS,14-09-2025,PENDING,0,0.23,INR,PAYTM
PAY50232,ORD10232,noodle-nation-001,TXN_613147,CASH,PAYTM,213.81,5.35,0.96,207.5,SUCCESS,14-09-2025,PENDING,0,0.2,INR,DEBIT_CARD
PAY50233,ORD10233,burger-blvd-001,TXN_155836,CASH,STRIPE,371.32,9.28,1.67,360.37,SUCCESS,14-09-2025,PENDING,0,0.15,INR,CASH
PAY50234,ORD10234,crust-crumble-001,TXN_123964,CASH,PAYTM,432.81,10.82,1.95,420.04,SUCCESS,14-09-2025,SETTLED,0,0.28,INR,PHONEPE
PAY50235,ORD10235,burger-blvd-001,TXN_689232,CARD,PAYTM,382.05,9.55,1.72,370.78,SUCCESS,14-09-2025,PENDING,0,0.17,INR,PAYTM
PAY50236,ORD10236,bean-brew-001,TXN_299958,CARD,RAZORPAY,569.57,14.24,2.56,552.77,SUCCESS,14-09-2025,SETTLED,0,0.08,INR,GPAY
PAY50237,ORD10237,sweet-delights-001,TXN_109398,CASH,RAZORPAY,448.22,11.21,2.02,435,SUCCESS,14-09-2025,PENDING,0,0.23,INR,PAYTM
PAY50238,ORD10238,sweet-delights-001,TXN_260296,UPI,PAYTM,366.06,9.15,1.65,355.26,SUCCESS,14-09-2025,SETTLED,0,0.01,INR,GPAY
PAY50239,ORD10239,sweet-delights-002,TXN_934194,CASH,MANUAL,353.4,8.83,1.59,342.97,SUCCESS,14-09-2025,PENDING,0,0.05,INR,CREDIT_CARD
PAY50240,ORD10240,burger-blvd-001,TXN_796193,WALLET,PAYTM,459.64,11.49,2.07,446.08,SUCCESS,14-09-2025,PENDING,0,0.15,INR,GPAY
PAY50241,ORD10241,sweet-delights-001,TXN_673663,CASH,PAYTM,359.56,8.99,1.62,348.95,SUCCESS,14-09-2025,PENDING,0,0.09,INR,PHONEPE
PAY50243,ORD10243,noodle-nation-001,TXN_158727,UPI,RAZORPAY,584.52,14.61,2.63,567.28,SUCCESS,14-09-2025,SETTLED,0,0.09,INR,DEBIT_CARD
PAY50244,ORD10244,sweet-delights-002,TXN_430656,CASH,PAYTM,585.43,14.64,2.63,568.16,SUCCESS,14-09-2025,SETTLED,0,0.1,INR,GPAY
PAY50245,ORD10245,crust-crumble-001,TXN_618616,WALLET,RAZORPAY,728.18,18.2,3.28,706.7,SUCCESS,14-09-2025,SETTLED,0,0.01,INR,CASH
PAY50246,ORD10246,bean-brew-001,TXN_824180,CARD,PAYTM,329.37,8.23,1.48,319.65,SUCCESS,14-09-2025,SETTLED,0,0.18,INR,PHONEPE
PAY50248,ORD10248,bean-brew-001,TXN_683758,CASH,RAZORPAY,418.14,10.45,1.88,405.8,SUCCESS,14-09-2025,PENDING,0,0.03,INR,DEBIT_CARD
PAY50249,ORD10249,sweet-delights-001,TXN_218962,CARD,RAZORPAY,313.96,7.85,1.41,304.7,SUCCESS,14-09-2025,SETTLED,0,0.21,INR,PAYTM
PAY50250,ORD10250,sweet-delights-001,TXN_653892,WALLET,RAZORPAY,253.43,6.34,1.14,245.95,SUCCESS,14-09-2025,SETTLED,0,0.09,INR,CREDIT_CARD
PAY50251,ORD10251,burger-blvd-001,TXN_728730,CASH,PAYTM,117.96,2.95,0.53,114.48,SUCCESS,14-09-2025,PENDING,0,0.19,INR,PHONEPE
PAY50253,ORD10253,sweet-delights-001,TXN_240788,WALLET,STRIPE,468.12,11.7,2.11,454.31,SUCCESS,14-09-2025,SETTLED,0,0.19,INR,DEBIT_CARD
PAY50254,ORD10254,bean-brew-001,TXN_829255,CARD,MANUAL,421.62,10.54,1.9,409.18,SUCCESS,14-09-2025,PENDING,0,0.13,INR,PAYTM
PAY50255,ORD10255,bean-brew-001,TXN_285209,CARD,STRIPE,369.97,9.25,1.66,359.06,SUCCESS,14-09-2025,PENDING,0,0.28,INR,PAYTM
PAY50256,ORD10256,sweet-delights-002,TXN_169615,CARD,PAYTM,409.09,10.23,1.84,397.02,SUCCESS,14-09-2025,SETTLED,0,0.29,INR,PHONEPE
PAY50257,ORD10257,sweet-delights-001,TXN_164486,UPI,STRIPE,273.51,6.84,1.23,265.44,SUCCESS,14-09-2025,PENDING,0,0.05,INR,DEBIT_CARD
PAY50258,ORD10258,burger-blvd-001,TXN_767403,CARD,PAYTM,492.68,12.32,2.22,478.15,SUCCESS,14-09-2025,SETTLED,0,0.21,INR,GPAY
PAY50259,ORD10259,bean-brew-001,TXN_567399,CASH,PAYTM,130.3,3.26,0.59,126.46,SUCCESS,14-09-2025,SETTLED,0,0.02,INR,GPAY
PAY50260,ORD10260,bean-brew-001,TXN_766628,CASH,MANUAL,730.08,18.25,3.29,708.54,SUCCESS,14-09-2025,SETTLED,0,0.16,INR,DEBIT_CARD
PAY50261,ORD10261,sweet-delights-002,TXN_330964,CASH,RAZORPAY,249.19,6.23,1.12,241.84,SUCCESS,14-09-2025,SETTLED,0,0.18,INR,PHONEPE
PAY50262,ORD10262,bean-brew-001,TXN_327583,UPI,MANUAL,369.76,9.24,1.66,358.85,SUCCESS,14-09-2025,SETTLED,0,0.2,INR,DEBIT_CARD
PAY50263,ORD10263,bean-brew-001,TXN_316876,WALLET,MANUAL,539.79,13.49,2.43,523.87,SUCCESS,14-09-2025,SETTLED,0,0.05,INR,CASH
PAY50264,ORD10264,sweet-delights-002,TXN_518972,CARD,MANUAL,480.03,12,2.16,465.87,SUCCESS,14-09-2025,PENDING,0,0.16,INR,CREDIT_CARD
PAY50265,ORD10265,sweet-delights-002,TXN_250034,CARD,MANUAL,323.82,8.1,1.46,314.27,SUCCESS,14-09-2025,SETTLED,0,0.08,INR,PAYTM
PAY50266,ORD10266,sweet-delights-002,TXN_661802,CARD,MANUAL,349.01,8.73,1.57,338.71,SUCCESS,14-09-2025,SETTLED,0,0.26,INR,GPAY
PAY50267,ORD10267,burger-blvd-001,TXN_229658,CARD,MANUAL,494.68,12.37,2.23,480.09,SUCCESS,14-09-2025,SETTLED,0,0.08,INR,GPAY
PAY50268,ORD10268,golden-spoon-001,TXN_886633,UPI,RAZORPAY,7392.15,184.8,33.26,7174.08,SUCCESS,14-09-2025,PENDING,0,0.23,INR,DEBIT_CARD
PAY50269,ORD10269,noodle-nation-001,TXN_552431,WALLET,MANUAL,395.62,9.89,1.78,383.95,SUCCESS,14-09-2025,PENDING,0,0.16,INR,DEBIT_CARD
PAY50270,ORD10270,sweet-delights-002,TXN_940389,WALLET,RAZORPAY,293.1,7.33,1.32,284.45,SUCCESS,14-09-2025,PENDING,0,0.19,INR,CASH
PAY50271,ORD10271,bean-brew-001,TXN_798287,WALLET,MANUAL,428.93,10.72,1.93,416.28,SUCCESS,14-09-2025,PENDING,0,0.02,INR,CASH
PAY50272,ORD10272,sweet-delights-002,TXN_334066,WALLET,PAYTM,477.89,11.95,2.15,463.79,SUCCESS,14-09-2025,SETTLED,0,0.2,INR,PHONEPE
PAY50274,ORD10274,noodle-nation-001,TXN_670585,CARD,RAZORPAY,229.57,5.74,1.03,222.8,SUCCESS,14-09-2025,SETTLED,0,0.2,INR,DEBIT_CARD
PAY50275,ORD10275,burger-blvd-001,TXN_204192,UPI,MANUAL,496.59,12.41,2.23,481.94,SUCCESS,14-09-2025,SETTLED,0,0.13,INR,CASH
PAY50276,ORD10276,noodle-nation-001,TXN_549329,WALLET,STRIPE,339.79,8.49,1.53,329.77,SUCCESS,14-09-2025,SETTLED,0,0.09,INR,DEBIT_CARD
PAY50277,ORD10277,bean-brew-001,TXN_804619,UPI,PAYTM,371.07,9.28,1.67,360.12,SUCCESS,14-09-2025,SETTLED,0,0.21,INR,DEBIT_CARD
PAY50278,ORD10278,bean-brew-001,TXN_763789,CASH,MANUAL,518.73,12.97,2.33,503.43,SUCCESS,14-09-2025,PENDING,0,0.12,INR,PHONEPE
PAY50279,ORD10279,bean-brew-001,TXN_369508,CARD,MANUAL,592.45,14.81,2.67,574.97,SUCCESS,14-09-2025,PENDING,0,0.2,INR,PAYTM
PAY50280,ORD10280,bean-brew-001,TXN_490809,CASH,STRIPE,261.22,6.53,1.18,253.51,SUCCESS,14-09-2025,PENDING,0,0.17,INR,DEBIT_CARD
PAY50281,ORD10281,sweet-delights-002,TXN_153929,CARD,STRIPE,431.4,10.79,1.94,418.67,SUCCESS,14-09-2025,SETTLED,0,0.28,INR,PAYTM
PAY50282,ORD10282,noodle-nation-001,TXN_827363,UPI,STRIPE,510.63,12.77,2.3,495.57,SUCCESS,14-09-2025,SETTLED,0,0.25,INR,PHONEPE
PAY50284,ORD10284,golden-spoon-001,TXN_294265,UPI,RAZORPAY,7132.6,178.32,32.1,6922.19,SUCCESS,14-09-2025,SETTLED,0,0.26,INR,PAYTM
PAY50285,ORD10285,burger-blvd-001,TXN_233540,CARD,PAYTM,489.62,12.24,2.2,475.18,SUCCESS,14-09-2025,PENDING,0,0.28,INR,PHONEPE
PAY50287,ORD10287,crust-crumble-001,TXN_328175,WALLET,RAZORPAY,911.43,22.79,4.1,884.54,SUCCESS,14-09-2025,SETTLED,0,0.27,INR,PAYTM
PAY50288,ORD10288,golden-spoon-001,TXN_341610,WALLET,MANUAL,6424.8,160.62,28.91,6235.27,SUCCESS,14-09-2025,PENDING,0,0.29,INR,PHONEPE
PAY50289,ORD10289,burger-blvd-001,TXN_819518,UPI,STRIPE,307.68,7.69,1.38,298.6,SUCCESS,14-09-2025,SETTLED,0,0.06,INR,DEBIT_CARD
PAY50290,ORD10290,noodle-nation-001,TXN_102242,UPI,STRIPE,583.03,14.58,2.62,565.83,SUCCESS,14-09-2025,SETTLED,0,0.09,INR,DEBIT_CARD
PAY50291,ORD10291,sweet-delights-002,TXN_701966,WALLET,STRIPE,395,9.88,1.78,383.35,SUCCESS,14-09-2025,PENDING,0,0.05,INR,CASH
PAY50293,ORD10293,bean-brew-001,TXN_266130,CARD,STRIPE,175.59,4.39,0.79,170.41,SUCCESS,14-09-2025,SETTLED,0,0.06,INR,PAYTM
PAY50294,ORD10294,sweet-delights-001,TXN_556756,CARD,MANUAL,585.84,14.65,2.64,568.56,SUCCESS,14-09-2025,PENDING,0,0.05,INR,PHONEPE
PAY50295,ORD10295,bean-brew-001,TXN_838605,CARD,MANUAL,444.3,11.11,2,431.19,SUCCESS,14-09-2025,SETTLED,0,0.24,INR,GPAY
PAY50296,ORD10296,sweet-delights-002,TXN_381997,CASH,RAZORPAY,401.05,10.03,1.8,389.22,SUCCESS,14-09-2025,PENDING,0,0.01,INR,CASH
PAY50298,ORD10298,sweet-delights-002,TXN_351913,CARD,STRIPE,274.3,6.86,1.23,266.21,SUCCESS,14-09-2025,SETTLED,0,0.22,INR,CREDIT_CARD
PAY50299,ORD10299,bean-brew-001,TXN_589815,CARD,MANUAL,244.84,6.12,1.1,237.62,SUCCESS,14-09-2025,SETTLED,0,0.29,INR,GPAY
PAY50300,ORD10300,bean-brew-001,TXN_306381,CARD,STRIPE,354.52,8.86,1.6,344.06,SUCCESS,14-09-2025,SETTLED,0,0.14,INR,DEBIT_CARD
PAY50301,ORD10301,noodle-nation-001,TXN_846663,CARD,PAYTM,548.33,13.71,2.47,532.15,SUCCESS,14-09-2025,PENDING,0,0.18,INR,CREDIT_CARD
PAY50302,ORD10302,sweet-delights-002,TXN_716611,WALLET,MANUAL,424.8,10.62,1.91,412.27,SUCCESS,14-09-2025,SETTLED,0,0.01,INR,CREDIT_CARD
PAY50304,ORD10304,noodle-nation-001,TXN_223471,WALLET,RAZORPAY,589.8,14.74,2.65,572.4,SUCCESS,14-09-2025,PENDING,0,0.02,INR,CREDIT_CARD
PAY50305,ORD10305,sweet-delights-001,TXN_693714,CARD,STRIPE,428.17,10.7,1.93,415.54,SUCCESS,14-09-2025,PENDING,0,0.16,INR,CASH
PAY50307,ORD10307,sweet-delights-001,TXN_860218,UPI,RAZORPAY,552.28,13.81,2.49,535.99,SUCCESS,14-09-2025,PENDING,0,0.05,INR,PHONEPE
PAY50308,ORD10308,sweet-delights-002,TXN_228771,CARD,STRIPE,294.76,7.37,1.33,286.06,SUCCESS,14-09-2025,PENDING,0,0.02,INR,PAYTM
PAY50309,ORD10309,sweet-delights-001,TXN_971842,UPI,PAYTM,412.74,10.32,1.86,400.56,SUCCESS,14-09-2025,SETTLED,0,0.09,INR,DEBIT_CARD
PAY50310,ORD10310,noodle-nation-001,TXN_197512,WALLET,STRIPE,313.94,7.85,1.41,304.68,SUCCESS,14-09-2025,PENDING,0,0.22,INR,GPAY
PAY50311,ORD10311,noodle-nation-001,TXN_863444,CARD,MANUAL,405.7,10.14,1.83,393.73,SUCCESS,14-09-2025,PENDING,0,0.22,INR,PAYTM
PAY50312,ORD10312,bean-brew-001,TXN_986010,UPI,STRIPE,364.4,9.11,1.64,353.65,SUCCESS,14-09-2025,PENDING,0,0.05,INR,GPAY
PAY50313,ORD10313,bean-brew-001,TXN_574828,WALLET,MANUAL,338.99,8.47,1.53,328.99,SUCCESS,14-09-2025,SETTLED,0,0.27,INR,CREDIT_CARD
PAY50314,ORD10314,golden-spoon-001,TXN_304549,CASH,PAYTM,7807.25,195.18,35.13,7576.94,SUCCESS,14-09-2025,PENDING,0,0.06,INR,CREDIT_CARD
PAY50315,ORD10315,burger-blvd-001,TXN_172900,CASH,RAZORPAY,211.36,5.28,0.95,205.12,SUCCESS,14-09-2025,SETTLED,0,0.29,INR,PAYTM
PAY50316,ORD10316,sweet-delights-002,TXN_229391,CARD,PAYTM,767.27,19.18,3.45,744.64,SUCCESS,14-09-2025,SETTLED,0,0.02,INR,GPAY
PAY50317,ORD10317,sweet-delights-002,TXN_606961,WALLET,STRIPE,243.41,6.09,1.1,236.23,SUCCESS,14-09-2025,SETTLED,0,0.1,INR,PAYTM
PAY50318,ORD10318,bean-brew-001,TXN_227344,WALLET,MANUAL,242.37,6.06,1.09,235.22,SUCCESS,14-09-2025,SETTLED,0,0.17,INR,PHONEPE
PAY50319,ORD10319,sweet-delights-001,TXN_800422,WALLET,PAYTM,369.15,9.23,1.66,358.26,SUCCESS,14-09-2025,PENDING,0,0.04,INR,PAYTM
PAY50320,ORD10320,golden-spoon-001,TXN_775286,UPI,PAYTM,4753.78,118.84,21.39,4613.54,SUCCESS,14-09-2025,SETTLED,0,0.05,INR,PAYTM
PAY50321,ORD10321,crust-crumble-001,TXN_529421,WALLET,STRIPE,980.64,24.52,4.41,951.71,SUCCESS,14-09-2025,PENDING,0,0.15,INR,DEBIT_CARD
PAY50322,ORD10322,crust-crumble-001,TXN_217914,UPI,RAZORPAY,100,2.5,0.45,97.05,SUCCESS,14-09-2025,SETTLED,0,0.19,INR,CREDIT_CARD
PAY50323,ORD10323,bean-brew-001,TXN_716710,UPI,RAZORPAY,457.63,11.44,2.06,444.13,SUCCESS,14-09-2025,PENDING,0,0.09,INR,DEBIT_CARD
PAY50324,ORD10324,sweet-delights-001,TXN_116500,CASH,MANUAL,338.75,8.47,1.52,328.76,SUCCESS,14-09-2025,SETTLED,0,0.12,INR,GPAY
PAY50325,ORD10325,sweet-delights-002,TXN_477662,CARD,STRIPE,279.04,6.98,1.26,270.81,SUCCESS,14-09-2025,SETTLED,0,0.1,INR,PHONEPE
PAY50326,ORD10326,crust-crumble-001,TXN_524480,WALLET,RAZORPAY,209.56,5.24,0.94,203.38,SUCCESS,14-09-2025,PENDING,0,0.01,INR,DEBIT_CARD
PAY50327,ORD10327,bean-brew-001,TXN_806386,CASH,PAYTM,194.42,4.86,0.87,188.68,SUCCESS,14-09-2025,SETTLED,0,0.26,INR,PAYTM
PAY50328,ORD10328,noodle-nation-001,TXN_612464,WALLET,PAYTM,173.11,4.33,0.78,168,SUCCESS,14-09-2025,PENDING,0,0.06,INR,PHONEPE
PAY50329,ORD10329,sweet-delights-001,TXN_471250,CASH,MANUAL,370.87,9.27,1.67,359.93,SUCCESS,14-09-2025,PENDING,0,0.15,INR,CREDIT_CARD
PAY50330,ORD10330,sweet-delights-001,TXN_501589,UPI,MANUAL,480.73,12.02,2.16,466.55,SUCCESS,14-09-2025,PENDING,0,0.01,INR,DEBIT_CARD
PAY50331,ORD10331,sweet-delights-001,TXN_246446,CARD,PAYTM,201.52,5.04,0.91,195.58,SUCCESS,14-09-2025,PENDING,0,0.1,INR,PHONEPE
PAY50332,ORD10332,sweet-delights-001,TXN_607211,UPI,MANUAL,425.51,10.64,1.91,412.96,SUCCESS,14-09-2025,PENDING,0,0.01,INR,CREDIT_CARD
PAY50333,ORD10333,bean-brew-001,TXN_160700,CASH,STRIPE,586.6,14.67,2.64,569.3,SUCCESS,14-09-2025,SETTLED,0,0.04,INR,PHONEPE
PAY50334,ORD10334,crust-crumble-001,TXN_860624,CARD,PAYTM,724.58,18.11,3.26,703.2,SUCCESS,15-09-2025,PENDING,0,0.15,INR,CASH
PAY50335,ORD10335,noodle-nation-001,TXN_352224,UPI,RAZORPAY,269.33,6.73,1.21,261.38,SUCCESS,15-09-2025,PENDING,0,0.04,INR,DEBIT_CARD
PAY50336,ORD10336,burger-blvd-001,TXN_690623,CASH,STRIPE,517.93,12.95,2.33,502.65,SUCCESS,15-09-2025,PENDING,0,0.02,INR,GPAY
PAY50337,ORD10337,sweet-delights-002,TXN_153884,UPI,STRIPE,263.51,6.59,1.19,255.74,SUCCESS,15-09-2025,PENDING,0,0.28,INR,PAYTM
PAY50338,ORD10338,sweet-delights-001,TXN_440429,UPI,STRIPE,408.07,10.2,1.84,396.03,SUCCESS,15-09-2025,SETTLED,0,0.04,INR,DEBIT_CARD
PAY50339,ORD10339,sweet-delights-002,TXN_933292,UPI,MANUAL,372.05,9.3,1.67,361.07,SUCCESS,15-09-2025,PENDING,0,0.01,INR,GPAY
PAY50340,ORD10340,burger-blvd-001,TXN_118213,CASH,PAYTM,481.02,12.03,2.16,466.83,SUCCESS,15-09-2025,PENDING,0,0.06,INR,GPAY
PAY50341,ORD10341,burger-blvd-001,TXN_430986,UPI,STRIPE,257.4,6.43,1.16,249.81,SUCCESS,15-09-2025,PENDING,0,0.14,INR,CREDIT_CARD
PAY50342,ORD10342,burger-blvd-001,TXN_173812,CASH,MANUAL,385.6,9.64,1.74,374.22,SUCCESS,15-09-2025,PENDING,0,0.21,INR,PHONEPE
PAY50343,ORD10343,golden-spoon-001,TXN_639371,CARD,RAZORPAY,10695.65,267.39,48.13,10380.13,SUCCESS,15-09-2025,SETTLED,0,0.06,INR,CASH
PAY50344,ORD10344,sweet-delights-001,TXN_210971,CASH,RAZORPAY,404.42,10.11,1.82,392.49,SUCCESS,15-09-2025,SETTLED,0,0.2,INR,PHONEPE
PAY50345,ORD10345,golden-spoon-001,TXN_123212,CARD,RAZORPAY,5726.33,143.16,25.77,5557.4,SUCCESS,15-09-2025,SETTLED,0,0.17,INR,CASH
PAY50346,ORD10346,sweet-delights-001,TXN_752589,CARD,STRIPE,515.08,12.88,2.32,499.89,SUCCESS,15-09-2025,PENDING,0,0.29,INR,CASH
PAY50347,ORD10347,bean-brew-001,TXN_200160,WALLET,RAZORPAY,541.34,13.53,2.44,525.37,SUCCESS,15-09-2025,PENDING,0,0.09,INR,CASH
